Confucius, Buddha, Jesus, and Muhammad[6380
Conquest of the Americas[888
Consciousness and Its Implications[4168
Cosmology: The History and Nature of Our Universe[1830
Critical Business Skills for Success[5800
Cultural Literacy for Religion: Everything the Well-Educated Person Should Know[6891
Customs of the World: Using Cultural Intelligence to Adapt, Wherever You Are[3092
Cycles of American Political Thought[4820
Cycles of American Political Thought[4820
Dante's Divine Comedy[287
Dark Matter, Dark Energy: The Dark Side of the Universe[1272
Darwinian Revolution[1527
Dead Sea Scrolls[6362
Death, Dying, and the Afterlife: Lessons from World Cultures[6822
Decoding the Secrets of Egyptian Hieroglyphs[3541
Development of European Civilization[8215
Discovering Your Roots: An Introduction to Genealogy[9394
Discrete Mathematics[1456
Doctors: The History of Scientific Medicine Revealed Through Biography[8128
Dutch Masters: The Age of Rembrandt[7180
Early Christianity: The Experience of the Divine[647
Early Middle Ages[8267
Earth at the Crossroads: Understanding the Ecology of a Changing Planet[1720
Earth's Changing Climate[1219
Economics, 3rd Edition[550
Effective Communication Skills[9331
Einstein's Relativity and the Quantum Revolution: Modern Physics for Non-Scientists, 2nd Edition[153
Elements of Jazz: From Cakewalks to Fusion[728
Emerson, Thoreau, and the Transcendentalist Movement[2598
Emperors of Rome[3410
English Grammar Boot Camp[2222
English in America: A Linguistic History[2274
Enlightenment Invention of the Modern Self[4117
Espionage and Covert Operations: A Global History[8922
Essentials of Strength Training[1902
Essentials of Tai Chi and Qigong[1908
Ethics of Aristotle[408
Europe and Western Civilization in the Modern Age[820
European History and European Lives: 1715 to 1914[8270
European Thought and Culture in the 19th Century[4423
European Thought and Culture in the 19th Century[4423
European Thought and Culture in the 20th Century[4427
Everyday Engineering: Understanding the Marvels of Daily Life[1116
Experiencing America: A Smithsonian Tour through American History[8576
Experiencing Hubble: Understanding the Greatest Images of the Universe[1884
Experiencing Rome: A Visual Exploration of Antiquity's Greatest Empire[3430
Exploring Metaphysics[4182
Exploring the Roots of Religion[3650
Fall and Rise of China[8370
Fall of the Pagans and the Origins of Medieval Christianity[3466
Famous Greeks[337
Famous Romans[349
Financial Literacy: Finding Your Way in the Financial Markets[5831
Food: A Cultural Culinary History[9180
Forensic History: Crimes, Frauds, and Scandals[1174
Foundations of Eastern Civilization[3630
Foundations of Economic Prosperity[5642
Foundations of Organic Chemistry[1185
Foundations of Western Civilization[370
Foundations of Western Civilization II: A History of the Modern Western World[8700
Francis of Assisi[615
Freedom: The Philosophy of Liberation[449
From Jesus to Constantine: A History of Early Christianity[6577
From Monet to Van Gogh: A History of Impressionism[7187
From Plato to Post-modernism: Understanding the Essence of Literature and the Role of the Author[295
From Yao to Mao: 5000 Years of Chinese History[8320
Fundamentals of Photography[7901
Fundamentals of Photography II[7931
Fundamentals of Sustainable Living[9483
Games People Play: Game Theory in Life, Business, and Beyond[1426
Genius of Michelangelo[7130
Geometry: An Interactive Journey to Mastery[1033
Gnosticism: From Nag Hammadi to the Gospel of Judas[6271
God and Mankind: Comparative Religions[616
Great American Bestsellers: The Books That Shaped America[2527
Great American Music: Broadway Musicals[7318
Great Ancient Civilizations of Asia Minor[363
Great Artists of the Italian Renaissance[7140
Great Authors of the Western Literary Tradition, 2nd Edition[2100
Great Battles of the Ancient World[3757
Great Debate: Advocates and Opponents of the American Constitution[4878
Great Figures of the New Testament[6206
Great Ideas of Classical Physics[1295
Great Ideas of Philosophy, 2nd Edition[4200
Great Ideas of Psychology[660
Great Masters: Beethoven-His Life and Music[755
Great Masters: Brahms-His Life and Music[757
Great Masters: Haydn-His Life and Music[751
Great Masters: Liszt-His Life and Music[758
Great Masters: Mahler-His Life and Music[756
Great Masters: Mozart-His Life and Music[752
Great Masters: Robert and Clara Schumann-Their Lives and Music[759
Great Masters: Shostakovich-His Life and Music[760
Great Masters: Stravinsky-His Life and Music[754
Great Masters: Tchaikovsky-His Life and Music[753
Great Minds of the Eastern Intellectual Tradition[4620
Great Minds of the Medieval World[4631
Great Minds of the Western Intellectual Tradition, 3rd Edition[470
Great Mythologies of the World[2380
Great Pharaohs of Ancient Egypt[3588
Great Philosophical Debates: Free Will and Determinism[4235
Great Presidents[8100
Great Scientific Ideas That Changed the World[1120
Great Thinkers, Great Theorems[1471
Great Tours: Greece and Turkey, from Athens to Istanbul[3231
Great Utopian and Dystopian Works of Literature[2341
Great World Religions: Buddhism[6105
Great World Religions: Christianity[6101
Great World Religions: Hinduism[6104
Great World Religions: Islam[6102
Great World Religions: Judaism[6103
Greece and Rome: An Integrated History of the Ancient Mediterranean[3300
Greek 101: Learning an Ancient Language[2280
Greek and Persian Wars[3356
Greek Legacy: Classical Origins of the Modern World[464
Greek Tragedy[217
Herodotus: The Father of History[2353
Heroes and Legends: The Most Influential Characters of Literature[2192
High Middle Ages[869
High School Level-Early American History: Native Americans through the Forty-Niners[132
High School Level-World History: The Fertile Crescent to The American Revolution[131
Historical Jesus[643
History of Ancient Egypt[350
History of Ancient Rome[340
History of Christianity in the Reformation Era[690
History of Christian Theology[6450
History of England from the Tudors to the Stuarts[8470
History of Freedom[480
History of Hitler's Empire, 2nd Edition[805
History of Russia: From Peter the Great to Gorbachev[8380
History of Science: 1700-1900[1210
History of Science: Antiquity to 1700[1200
History of the Ancient World: A Global Perspective[3850
History of the Bible: The Making of the New Testament Canon[6299
History of the English Language, 2nd Edition[2250
History of the Supreme Court[8570
History of the United States, 2nd Edition[8500
History of the U.S. Economy in the 20th Century[529
History of World Literature[2300
History's Greatest Voyages of Exploration[3962
History's Great Military Blunders and the Lessons They Teach[3761
Holy Land Revealed[6220
How Colors Affect You: What Science Reveals[7022
How Conversation Works: 6 Lessons for Better Communication[9382
How Great Science Fiction Works[2984
How Ideas Spread[5332
How Jesus Became God[6522
How Music and Mathematics Relate[1373
How the Earth Works[1750
How the Stock Market Works[5852
How the World Learns: Comparative Educational Systems[2052
How to Become a SuperStar Student, 2nd Edition[1050
How to Boost Your Physical and Mental Energy[1931
How to Draw[7770
How to Grow Anything: Container Gardening Tips & Techniques[9716
How to Grow Anything: Food Gardening for Everyone[9721
How to Grow Anything: Make Your Trees and Shrubs Thrive[9726
How to Grow Anything: Your Best Garden and Landscape in 6 Lessons[9711
How to Listen to and Understand Great Music, 3rd Edition[700
How to Listen to and Understand Opera[740
How to Look at and Understand Great Art[7640
How to Make Stress Work for You[9190
How to Play Chess: Lessons from an International Master[9411
How to Program: Computer Science Concepts and Python Exercises[9151
How to Publish Your Book[2553
How to Read and Understand Shakespeare[2711
How to Stay Fit as You Age[1997
How We Learn[1691
How You Decide: The Science of Human Decision Making[9560
Human Prehistory and the First Civilizations[380
Iliad of Homer[301
Impossible: Physics beyond the Edge[1299
Influence: Mastering Life's Most Powerful Skill[5972
Interpreting the 20th Century: The Struggle Over Democracy[8090
Introduction to Greek Philosophy[4477
Introduction to Judaism[6423
Introduction to Nanotechnology: The New Science of Small[1324
Introduction to Number Theory[1495
Introduction to Paleontology[1657
Introduction to the Study of Religion[6121
Italian Renaissance[3970
Italians Before Italy: Conflict and Competition in the Mediterranean[8232
Jesus and His Jewish Influences[6281
Jesus and the Gospels[6240
Jewish Intellectual History: 16th to 20th Century[4647
Joy of Mathematics[1411
Joy of Science[1100
Joy of Thinking: The Beauty and Power of Classical Mathematical Ideas[1423
King Arthur: History and Legend[2376
Language and Society: What Your Speech Says About You[2263
Language A to Z[2291
Late Antiquity: Crisis and Transformation[3480
Late Middle Ages[8296
Latin 101: Learning a Classical Language[2201
Learning Spanish: How to Understand and Speak a New Language[2810
Legacies of Great Economists[528
Leonardo da Vinci and the Italian High Renaissance[7111
Life and Operas of Verdi[790
Life and Work of Mark Twain[2567
Life and Writings of C. S. Lewis[297
Life and Writings of Geoffrey Chaucer[304
Life and Writings of John Milton[305
Life in Our Universe[1898
Life Lessons from the Great Books[2180
Life Lessons from the Great Myths[3870
Lifelong Health: Achieving Optimum Well-Being at Any Age[1970
Literary Modernism: The Struggle for Modern History[292
Lives and Works of the English Romantic Poets[2477
Lives of Great Christians[6481
Living History: Experiencing Great Events of the Ancient and Medieval Worlds[3843
Living the French Revolution and the Age of Napoleon[8220
London: A Short History of the Greatest City in the Western World[8894
Long 19th Century:  European History from 1789 to 1917[8190
Long Shadow of the Ancient Greek World[3310
Lost Christianities: Christian Scriptures and the Battles over Authentication[6593
Lost Worlds of South America[3120
Luther: Gospel, Law, and Reformation[6633
Machiavelli in Context[4311
Major Transitions in Evolution[1518
Making History: How Great Historians Interpret the Past[8818
Mastering Differential Equations: The Visual Method[1452
Mastering Stage Presence: How to Present to Any Audience[5986
Mastering Tai Chi[1918
Mastering the Fundamentals of Mathematics[1014
Masterpieces of Ancient Greek Literature[2390
Masterpieces of Short Fiction[2317
Masterpieces of the Imaginative Mind: Literature's Most Fantastic Works[2997
Masters of Greek Thought: Plato, Socrates, and Aristotle[4460
Masters of War: History's Greatest Strategic Thinkers[9422
Masterworks of American Art[7158
Masterworks of Early 20th-Century Literature[2539
Mathematical Decision Making: Predictive Models and Optimization[1342
Mathematics Describing the Real World: Precalculus and Trigonometry[1005
Mathematics from the Visual World[1447
Mathematics, Philosophy, and the "Real World"[1440
Maya to Aztec: Ancient Mesoamerica Revealed[3100
Meaning from Data: Statistics Made Clear[1487
Meaning of Life: Perspectives from the World's Great Intellectual Traditions[4320
Medical Myths, Lies, and Half-Truths: What We Think We Know May Be Hurting Us[1924
Medical School for Everyone: Emergency Medicine[1991
Medical School for Everyone: Grand Rounds Cases[1977
Medical School for Everyone: Pediatrics Grand Rounds[9553
Medieval Europe: Crisis and Renewal[863
Medieval Heroines in History and Legend[2937
Medieval World[8280
Memory and the Human Lifespan[1911
Meteorology: An Introduction to the Wonders of the Weather[1796
Mind-Bending Math: Riddles and Paradoxes[1466
Mind-Body Medicine: The New Science of Optimal Health[1920
Mind-Body Philosophy[4932
Modern British Drama[291
Modern Economic Issues[5610
Modern Intellectual Tradition: From Descartes to Derrida[4790
Money and Banking: What Everyone Should Know[5630
Money Management Skills[5231
Moral Decision Making: How to Approach Everyday Ethics[4222
Mr. Lincoln: The Life of Abraham Lincoln[8561
Museum Masterpieces: The Louvre[7175
Museum Masterpieces: The Metropolitan Museum of Art[7510
Museum Masterpieces: The National Gallery, London[7544
Music and the Brain[1181
Music as a Mirror of History[7340
Music of Richard Wagner[7290
Must History Repeat the Great Conflicts of This Century?[828
My Favorite Universe[158
Mysteries of Modern Physics: Time[1257
Mysteries of the Microscopic World[1551
Mystical Tradition: Judaism, Christianity, and Islam[6130
Myth in Human History[2332
Myths, Lies, and Half-Truths of Language Usage[2212
National Geographic Masters of Photography[7923
National Geographic Polar Explorations[3502
Native Peoples of North America[8131
Natural Law and Human Nature[4453
Nature of Earth: An Introduction to Geology[1700
Neuroscience of Everyday Life[1540
New Frontiers: Modern Perspectives on Our Solar System[1823
New Testament[656
No Excuses: Existentialism and the Meaning of Life[437
Nutrition Made Clear[1950
Oceanography: Exploring Earth's Final Wilderness[1730
Odyssey of Homer[302
Old Testament[653
Operas of Mozart[780
Optimizing Brain Fitness[1651
Origin of Civilization[3130
Origins and Ideologies of the American Revolution[8520
Origins of Great Ancient Civilizations[3174
Origins of Life[1515
Origins of the Human Mind[1663
Other 1492: Ferdinand, Isabella, and the Making of an Empire[899
Our Night Sky[1846
Outsmart Yourself: Brain-Based Strategies to a Better You[1670
Particle Physics for Non-Physicists: A Tour of the Microcosmos[1247
Passions: Philosophy and the Intelligence of Emotions[4123
Peloponnesian War[3372
Peoples and Cultures of the World[4617
Philosophy and Religion in the West[625
Philosophy as a Guide to Living[4244
Philosophy of Mind: Brains, Consciousness, and Thinking Machines[4278
Philosophy of Religion[4680
Philosophy of Science[4100
Philosophy, Religion, and the Meaning of Life[4610
Physics and Our Universe: How It All Works[1280
Physics in Your Life[1260
Physics of History[1252
Physiology and Fitness[1960
Plant Science: An Introduction to Botany[9010
Plato, Socrates, and the Dialogues[463
Plato's Republic[4537
Pompeii: Daily Life in an Ancient Roman City[3742
Popes and the Papacy: A History[6672
Power of Mathematical Thinking: From Newton's Laws to Elections and the Economy[1417
Power over People: Classical and Modern Political Theory[443
Practical Philosophy: The Greco-Roman Moralists[4473
Practicing Mindfulness: An Introduction to Meditation[1933
Privacy, Property, and Free Speech: Law and the Constitution[9438
Prove It: The Art of Mathematical Argument[1431
Psychology of Human Behavior[1620
Quantum Mechanics: The Physics of the Microscopic World[1240
Queen of the Sciences: A History of Mathematics[1434
Quest for Meaning: Values, Ethics, and the Modern Experience[455
Questions of Value[4433
Raising Emotionally and Socially Healthy Kids[9531
Reading Biblical Literature: Genesis to Revelation[6650
Reason & Faith: Philosophy in the Middle Ages[4636
Redefining Reality: The Intellectual Implications of Modern Science[4140
Religion in the Ancient Mediterranean World[6340
Religions of the Axial Age: An Approach to the World's Religions[6312
Renaissance, the Reformation, and the Rise of Nations[3940
Representing Justice: Stories of Law and Literature[2336
Rights of Man: Great Thinkers and Great Movements[4242
Rise and Fall of Soviet Communism: A History of 20th-Century Russia[827
Rise and Fall of the British Empire[8480
Rise of Humans: Great Scientific Debates[1612
Robert E. Lee and His High Command[8557
Robotics[1312
Rome and the Barbarians[3460
Roots of Human Behavior[168
Sacred Texts of the World[6160
Science and Religion[4691
Science in the 20th Century: A Social-Intellectual Survey[1220
Science of Self[1592
Science Wars: What Scientists Know and How They Know It[1235
Scientific Secrets for a Powerful Memory[1965
Scientific Secrets for Raising Kids Who Thrive[9542
Scientific Secrets for Self-Control[1637
Secrets of Mental Math[1406
Secrets of Sleep Science: From Dreams to Disorders[1942
Sensation, Perception, and the Aging Process[1546
Shakespeare: Comedies, Histories, and Tragedies[280
Shakespeare's Tragedies[2752
Shakespeare: The Word and the Action[273
Shape of Nature[1460
Skepticism 101: How to Think like a Scientist[9388
Skeptics and Believers: Religious Debate in the Western Intellectual Tradition[4670
Skywatching: Seeing and Understanding Cosmic Wonders[1852
Special Collection - 36 Big Ideas[9001
Special Collection - The Joy of Ancient History[9002
St. Augustine's Confessions[6627
Story of Human Language[1600
Story of Medieval England: From King Arthur to the Tudor Conquest[8410
Story of the Bible[6252
Strategic Thinking Skills[5913
Stress and Your Body[1585
String Quartets of Beethoven[7240
Superstring Theory: The DNA of Reality[1284
Symphonies of Beethoven[730
Terror of History: Mystics, Heretics, and Witches in the Western Tradition[893
The 23 Greatest Solo Piano Works[7320
The 30 Greatest Orchestral Works[7330
The Addictive Brain[1668
The Aging Brain[1633
The Art of Debate[2002
The Art of Investing: Lessons from History's Greatest Traders[5000
The Art of Negotiating the Best Deal[5921
The Art of Storytelling: From Parents to Professionals[9313
The Art of Travel Photography: Six Expert Lessons[7912
The Art of War[9456
The Barbarian Empires of the Steppes[3830
The Big History of Civilizations[8060
The Big Questions of Philosophy[4130
The Black Death: The World's Most Devastating Plague[8241
The Cathedral[7868
The Catholic Church: A History[6640
The Concerto[7270
The Conservative Tradition[4812
The Creative Thinker's Toolkit[5955
The Decisive Battles of World History[8140
The Economics of Uncertainty[5523
The English Novel[2429
The Entrepreneur's Toolkit[5992
The Era of the Crusades[390
The Everyday Gourmet: Baking Pastries and Desserts[9253
The Everyday Gourmet: Cooking with Vegetables[9275
The Everyday Gourmet: Essential Secrets of Spices in Cooking[9222
The Everyday Gourmet: How to Master Outdoor Cooking[9271
The Everyday Gourmet: Making Great Meals in Less Time[9211
The Everyday Gourmet: Making Healthy Food Taste Great[9292
The Everyday Gourmet: Rediscovering the Lost Art of Cooking[9231
The Everyday Gourmet: The Joy of Mediterranean Cooking[9284
The Everyday Guide to Spirits and Cocktails: Tastes and Traditions[9144
The Everyday Guide to Wine[9123
The Everyday Guide to Wines of California[9162
The Everyday Guide to Wines of France[9176
The Everyday Guide to Wines of Italy[9171
The First Amendment and You: What Everyone Should Know[9352
The Great Tours: Experiencing Medieval Europe[3021
The Great Works of Sacred Music[7316
The Guide to Essential Italy[3032
The Hidden Factor: Why Thinking Differently Is Your Greatest Asset[5133
The Higgs Boson and Beyond[1205
The History and Achievements of the Islamic Golden Age[3863
The History of Christianity: From the Disciples to the Dawn of the Reformation[6610
The Human Body: How We Fail, How We Heal[1564
The Industrial Revolution[8950
The Inexplicable Universe: Unsolved Mysteries[1816
The Intelligent Brain[1642
The Irish Identity: Independence, History, and Literature[8740
The Life and Death of Stars[1872
The Mathematics of Games and Puzzles: From Cards to Sudoku[1401
The Mayo Clinic Guide to Pain Relief[9462
The Modern Political Tradition: Hobbes to Habermas[4750
The Mysterious Etruscans[3421
The Myths of Nutrition and Fitness[1981
The National Geographic Guide to Landscape and Wildlife Photography[7941
The Nature of Matter: Understanding the Physical World[1227
Theories of Human Development[197
The Origin and Evolution of Earth: From the Big Bang to the Future of Human Existence[1740
Theory of Evolution: A History of Controversy[174
The Other Side of History: Daily Life in the Ancient World[3810
The Persian Empire[3117
The Philosopher's Toolkit: How to Be the Most Rational Person in Any Room[4253
The Power of Mathematical Visualization[1443
The Remarkable Science of Ancient Astronomy[1866
Thermodynamics: Four Laws That Move the Universe[1291
The Science of Energy: Resources and Power Explained[1363
The Science of Extreme Weather[1771
The Science of Information: From Language to Black Holes[1301
The Science of Integrative Medicine[1948
The Science of Mindfulness: A Research-Based Path to Well-Being[9303
The Science of Natural Healing[1986
The Search for Exoplanets: What Astronomers Know[1802
The Secret Life of Words: English Words and Their Origins[2140
The Secrets of Great Mystery and Suspense Fiction[2442
The Skeptic's Guide to American History[8588
The Skeptic's Guide to the Great Books[2112
The Soul and the City: Art, Literature, and Urban Living[484
The Spiritual Brain: Science and Religious Experience[1682
The Surveillance State: Big Data, Freedom, and You[9363
The Symphony[7210
The Theory of Everything: The Quest to Explain All Reality[1318
The Western Literary Canon in Context[2120
The World of Biblical Israel[6325
The World of Byzantium[367
The World's Greatest Churches[7842
The World's Greatest Geological Wonders: 36 Spectacular Sites[1712
The World Was Never the Same: Events That Changed History[3890
Thinking about Capitalism[5665
Thinking about Cybersecurity: From Cyber Crime to Cyber Warfare[9523
Thinking like an Economist: A Guide to Rational Decision Making[5511
Tocqueville and the American Experiment[4863
Tools of Thinking: Understanding the World Through Experience and Reason[4413
Trails of Evidence: How Forensic Science Works[1190
Transformational Leadership: How Leaders Change Teams, Companies, and Organizations[5943
Turning Points in American History[8580
Turning Points in Medieval History[8276
Turning Points in Middle Eastern History[8340
Turning Points in Modern History[8032
Understanding Calculus II: Problems, Solutions, and Tips[1018
Understanding Calculus: Problems, Solutions, and Tips[1007
Understanding Complexity[5181
Understanding Cultural and Human Geography[1761
Understanding Genetics: DNA, Genes, and Their Real-World Applications[1533
Understanding Greek and Roman Technology: From Catapult to the Pantheon[1132
Understanding Investments[5724
Understanding Japan: A Cultural History[8332
Understanding Linguistics: The Science of Language[2270
Understanding Literature and Life: Drama, Poetry and Narrative[210
Understanding Modern Electronics[1162
Understanding Multivariable Calculus: Problems, Solutions, and Tips[1023
Understanding Nonverbal Communication[5937
Understanding the Brain[1580
Understanding the Fundamentals of Music[7261
Understanding the Human Body: An Introduction to Anatomy and Physiology[160
Understanding the Human Factor: Life and Its Impact[1557
Understanding the Inventions That Changed the World[1110
Understanding the Mysteries of Human Behavior[1626
Understanding the Science for Tomorrow: Myth and Reality[1391
Understanding the Secrets of Human Perception[1674
Understanding the Universe: An Introduction to Astronomy, 2nd Edition[1810
Understanding the World's Greatest Structures: Science and Innovation from Antiquity to Modernity[1153
Unexpected Economics[5657
United States and the Middle East: 1914 to 9/11[8593
Utopia and Terror in the 20th Century[8313
Victorian Britain[8490
Vikings[3910
Voltaire and the Triumph of the Enlightenment[452
War and World History[8870
War, Peace, and Power: Diplomatic History of Europe, 1500-2000[8820
What Are the Chances? Probability Made Clear[1474
What Science Knows about Cancer[1956
Why Economies Rise or Fall[5574
Why Evil Exists[6810
Will to Power: The Philosophy of Friedrich Nietzsche[415
Wisdom of History[4360
Wonders of the National Parks: A Geology of North America[1707
World's Greatest Paintings[7126
World War II: A Military and Social History[810
World War I: The "Great War"[8210
Writing and Civilization: From Ancient Worlds to Modernity[2241
Writing Creative Nonfiction[2154
Writing Great Fiction: Storytelling Tips and Techniques[2541
Yoga for a Healthy Mind and Body[9263
Your Best Brain[1606
Your Deceptive Mind: A Scientific Guide to Critical Thinking Skills[9344
Zero to Infinity: A History of Numbers[1499
